status_id,target_url,status,reply_url,user
1841829006875951569,https://x.com/na2104/status/1841829006875951569,replied,https://x.com/simplememofast/status/2047572086034727154,na2104
1842357914876657774,https://x.com/GussieTech/status/1842357914876657774,replied,https://x.com/simplememofast/status/2047572424330534971,GussieTech
1842501452973084716,https://x.com/onthewater16/status/1842501452973084716,replied,https://x.com/simplememofast/status/2047638305945375018,onthewater16
1855001628551835912,https://x.com/shakuji/status/1855001628551835912,replied,https://x.com/simplememofast/status/2047638704630772130,shakuji
1846587328099463654,https://x.com/naotakasugiyama/status/1846587328099463654,replied,https://x.com/simplememofast/status/2047639075482685488,naotakasugiyama
1723262105359667591,https://x.com/___35d/status/1723262105359667591,replied,https://x.com/simplememofast/status/2047996872267338105,___35d
1665926201196834817,https://x.com/nyo3jin/status/1665926201196834817,replied,https://x.com/simplememofast/status/2047997487944978714,nyo3jin
1927970703187267865,https://x.com/Lauleamorinaga/status/1927970703187267865,replied,https://x.com/simplememofast/status/2047998010530116083,Lauleamorinaga
1773905938220810668,https://x.com/gonshi_com/status/1773905938220810668,replied,https://x.com/simplememofast/status/2048013219927830629,gonshi_com
1772753148823929114,https://x.com/mic_ani_/status/1772753148823929114,replied,https://x.com/simplememofast/status/2048013840529625562,mic_ani_
1783810865021788593,https://x.com/grzms02ex/status/1783810865021788593,replied,https://x.com/simplememofast/status/2048014159028371736,grzms02ex
1864606738001088876,https://x.com/show_suerte/status/1864606738001088876,replied,https://x.com/simplememofast/status/2048188638194999504,show_suerte
1826967850818621516,https://x.com/moriyakeiichi/status/1826967850818621516,replied,https://x.com/simplememofast/status/2048189199422230577,moriyakeiichi
1741588230850723990,https://x.com/629Yuzu/status/1741588230850723990,replied,https://x.com/simplememofast/status/2048189617120444521,629Yuzu
1612961966431309824,https://x.com/38K_zuka/status/1612961966431309824,replied,https://x.com/simplememofast/status/2048340096064344488,38K_zuka
1646426197512040449,https://x.com/ToYoBoKo/status/1646426197512040449,replied,https://x.com/simplememofast/status/2048340616615186717,ToYoBoKo
1622485817947205636,https://x.com/takumihari/status/1622485817947205636,replied,https://x.com/simplememofast/status/2048341174424055999,takumihari
1651854022779998209,https://x.com/noumimuon_/status/1651854022779998209,replied,https://x.com/simplememofast/status/2048347537346789704,noumimuon_
1574692110845894656,https://x.com/mrcdkid/status/1574692110845894656,replied,https://x.com/simplememofast/status/2048348275221401824,mrcdkid
1593870482646110208,https://x.com/yoshifuji_tokyo/status/1593870482646110208,replied,https://x.com/simplememofast/status/2048348802231546102,yoshifuji_tokyo
1640676430072942593,https://x.com/ak_oxford/status/1640676430072942593,replied,https://x.com/simplememofast/status/2048772044113006810,ak_oxford
1603382489464328192,https://x.com/smashmedia/status/1603382489464328192,replied,https://x.com/simplememofast/status/2048772642854101502,smashmedia
1746335056988459436,https://x.com/yama1205/status/1746335056988459436,replied,https://x.com/simplememofast/status/2048909765523452085,yama1205
1756489318758330472,https://x.com/hashibatikuzen/status/1756489318758330472,replied,https://x.com/simplememofast/status/2048910135767241150,hashibatikuzen
1673291657113116672,https://x.com/tamasha316/status/1673291657113116672,replied,https://x.com/simplememofast/status/2048910520317817128,tamasha316
1532702967744561152,https://x.com/ucchi_mika/status/1532702967744561152,replied,https://x.com/simplememofast/status/2048926855319941424,ucchi_mika
1542993272175730688,https://x.com/akibokkuri/status/1542993272175730688,replied,https://x.com/simplememofast/status/2048927439058010323,akibokkuri
1355647232809127938,https://x.com/zenitaro2000/status/1355647232809127938,replied,https://x.com/simplememofast/status/2048927751173001440,zenitaro2000
1585264940440375302,https://x.com/ki0307/status/1585264940440375302,replied,https://x.com/simplememofast/status/2049092525680705726,ki0307
1330710229915365382,https://x.com/3104_mi/status/1330710229915365382,replied,https://x.com/simplememofast/status/2049093032658743431,3104_mi
1129550496199393280,https://x.com/ken2_san/status/1129550496199393280,replied,https://x.com/simplememofast/status/2049093701344154050,ken2_san
1887623521075142767,https://x.com/M_Amajoad/status/1887623521075142767,replied,https://x.com/simplememofast/status/2049255621749535145,M_Amajoad
1873367022303871172,https://x.com/100kw/status/1873367022303871172,replied,https://x.com/simplememofast/status/2049256041746141373,100kw
1797940139504865294,https://x.com/ibaraki_tp_oca/status/1797940139504865294,replied,https://x.com/simplememofast/status/2049256526125387924,ibaraki_tp_oca
1620670522173554688,https://x.com/manrie1/status/1620670522173554688,replied,https://x.com/simplememofast/status/2049336234980364490,manrie1
1444286040940843009,https://x.com/ryosakurai7/status/1444286040940843009,replied,https://x.com/simplememofast/status/2049336618927202567,ryosakurai7
1773268333082595445,https://x.com/Satsummer099/status/1773268333082595445,replied,https://x.com/simplememofast/status/2049337202514039007,Satsummer099
1017604577774862338,https://x.com/yuu_uu_/status/1017604577774862338,replied,https://x.com/simplememofast/status/2049410907869188374,yuu_uu_
1659047268983648256,https://x.com/ha_kun_pp/status/1659047268983648256,replied,https://x.com/simplememofast/status/2049411314557366360,ha_kun_pp
1658986043205652481,https://x.com/NagataAkihiko/status/1658986043205652481,replied,https://x.com/simplememofast/status/2049411583118581946,NagataAkihiko
1336639263912300545,https://x.com/mishi_hiro/status/1336639263912300545,replied,https://x.com/simplememofast/status/2049450067648807194,mishi_hiro
1302893422903091201,https://x.com/R_from_Japan/status/1302893422903091201,replied,https://x.com/simplememofast/status/2049450432838475936,R_from_Japan
1282942381491277824,https://x.com/Sho25600915/status/1282942381491277824,replied,https://x.com/simplememofast/status/2049450712338448742,Sho25600915
1441877683068030977,https://x.com/sarasta_prosara/status/1441877683068030977,replied,https://x.com/simplememofast/status/2049626161635049488,sarasta_prosara
1134398769309503489,https://x.com/caramel_sau/status/1134398769309503489,replied,https://x.com/simplememofast/status/2049627427497034220,caramel_sau
1009959600995483649,https://x.com/miyasuckerberg/status/1009959600995483649,replied,https://x.com/simplememofast/status/2049628237115064732,miyasuckerberg
1236052552224931840,https://x.com/keita_shirakami/status/1236052552224931840,replied,https://x.com/simplememofast/status/2049762435075395588,keita_shirakami
1265193454012940288,https://x.com/rickey_blog/status/1265193454012940288,replied,https://x.com/simplememofast/status/2049762875485437955,rickey_blog
1454297803715350531,https://x.com/kofu_jp/status/1454297803715350531,replied,https://x.com/simplememofast/status/2049763214653792275,kofu_jp
1297149655034105856,https://x.com/uribounoyakata/status/1297149655034105856,replied,https://x.com/simplememofast/status/2049765502789316984,uribounoyakata
1127604413516750848,https://x.com/shoubainokihon/status/1127604413516750848,replied,https://x.com/simplememofast/status/2049766026490089485,shoubainokihon
1354089677679071232,https://x.com/ryuki_kyoto/status/1354089677679071232,replied,https://x.com/simplememofast/status/2049766400235884858,ryuki_kyoto
1668834402527506432,https://x.com/DrqYuto/status/1668834402527506432,replied,https://x.com/simplememofast/status/2049800762293956841,DrqYuto
1230074942927949826,https://x.com/hiyob97/status/1230074942927949826,replied,https://x.com/simplememofast/status/2049801220244799576,hiyob97
1237260099707482114,https://x.com/lolloll87593316/status/1237260099707482114,replied,https://x.com/simplememofast/status/2049801758910931130,lolloll87593316
1388043255317630977,https://x.com/jeanpibiz/status/1388043255317630977,replied,https://x.com/simplememofast/status/2049848305174335944,jeanpibiz
1356990350783434754,https://x.com/rutasai/status/1356990350783434754,replied,https://x.com/simplememofast/status/2049849314495844640,rutasai
1408743476276072451,https://x.com/gotoh29640701/status/1408743476276072451,replied,https://x.com/simplememofast/status/2049849699923075075,gotoh29640701
1141612762595901441,https://x.com/oga390/status/1141612762595901441,replied,https://x.com/simplememofast/status/2049982790872203474,oga390
983866049870249984,https://x.com/shohacking/status/983866049870249984,replied,https://x.com/simplememofast/status/2049983121962176780,shohacking
1425265171581210625,https://x.com/ezumiyuko/status/1425265171581210625,replied,https://x.com/simplememofast/status/2049983426217103589,ezumiyuko
1695577506802512288,https://x.com/shun_tanak/status/1695577506802512288,replied,https://x.com/simplememofast/status/2050028162839663073,shun_tanak
1841729537534788069,https://x.com/tesenaha/status/1841729537534788069,replied,https://x.com/simplememofast/status/2050028721734930711,tesenaha
977348753240702982,https://x.com/yagiiiisawa/status/977348753240702982,replied,https://x.com/simplememofast/status/2050029128913727682,yagiiiisawa
1772529364573487519,https://x.com/mic_ani_/status/1772529364573487519,replied,https://x.com/simplememofast/status/2050058158580945190,mic_ani_
1615722934542438400,https://x.com/gonshi_com/status/1615722934542438400,replied,https://x.com/simplememofast/status/2050058732936245562,gonshi_com
1202102917471170565,https://x.com/kanagawa_ls/status/1202102917471170565,replied,https://x.com/simplememofast/status/2050059249896845729,kanagawa_ls
1329704065618493442,https://x.com/kenmei_hagiwara/status/1329704065618493442,replied,https://x.com/simplememofast/status/2050104091339293160,kenmei_hagiwara
1258726775078612992,https://x.com/kakizaking/status/1258726775078612992,replied,https://x.com/simplememofast/status/2050104581678629042,kakizaking
1505552929591214082,https://x.com/___35d/status/1505552929591214082,replied,https://x.com/simplememofast/status/2050104927691984997,___35d
1201456078585810944,https://x.com/CPAGTR/status/1201456078585810944,replied,https://x.com/simplememofast/status/2050164494589194629,CPAGTR
942747884230909953,https://x.com/tatsuya_f13/status/942747884230909953,replied,https://x.com/simplememofast/status/2050164900740358259,tatsuya_f13
942057307747184640,https://x.com/dokushok_hatena/status/942057307747184640,replied,https://x.com/simplememofast/status/2050165219486560340,dokushok_hatena
1222714468896923648,https://x.com/yuko_g/status/1222714468896923648,replied,https://x.com/simplememofast/status/2050209025334362529,yuko_g
1657708177553764352,https://x.com/practitioner_11/status/1657708177553764352,replied,https://x.com/simplememofast/status/2050209448715792497,practitioner_11
1214186249344442368,https://x.com/info891ch/status/1214186249344442368,replied,https://x.com/simplememofast/status/2050209988971528339,info891ch
1522028795586560001,https://x.com/ottaka18/status/1522028795586560001,replied,https://x.com/simplememofast/status/2050346916945580439,ottaka18
1493355416616538115,https://x.com/gorolib/status/1493355416616538115,replied,https://x.com/simplememofast/status/2050347568769773612,gorolib
1483231794837487622,https://x.com/cg0853/status/1483231794837487622,replied,https://x.com/simplememofast/status/2050348773243850797,cg0853
1456793475375001603,https://x.com/backup7010/status/1456793475375001603,replied,https://x.com/simplememofast/status/2050525061829071119,backup7010
1479427854169681927,https://x.com/paranishian/status/1479427854169681927,replied,https://x.com/simplememofast/status/2050526687574495251,paranishian
1387754585041686530,https://x.com/toshiyukis4/status/1387754585041686530,replied,https://x.com/simplememofast/status/2050526904428667203,toshiyukis4
1632193113967198209,https://x.com/ToYoBoKo/status/1632193113967198209,replied,https://x.com/simplememofast/status/2050574395945705487,ToYoBoKo
1587420389814472704,https://x.com/Sho25600915/status/1587420389814472704,replied,https://x.com/simplememofast/status/2050574828118389100,Sho25600915
1451877577061138432,https://x.com/ariyasu/status/1451877577061138432,replied,https://x.com/simplememofast/status/2050575915248406689,ariyasu
1032078176560640001,https://x.com/kun1aki/status/1032078176560640001,replied,https://x.com/simplememofast/status/2050708470966669598,kun1aki
1103890150696734720,https://x.com/hajime_sato1/status/1103890150696734720,replied,https://x.com/simplememofast/status/2050709193129431540,hajime_sato1
1697789443279814989,https://x.com/koomitsudo/status/1697789443279814989,replied,https://x.com/simplememofast/status/2050709533321052479,koomitsudo
1207545155848290305,https://x.com/tamasha316/status/1207545155848290305,replied,https://x.com/simplememofast/status/2050752469282808215,tamasha316
1155632975200935937,https://x.com/immaai/status/1155632975200935937,replied,https://x.com/simplememofast/status/2050752835827183731,immaai
